id_policy,id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount,pol_bonus,pol_coverage,pol_duration,pol_sit_duration,pol_pay_freq,pol_payd,pol_usage,pol_insee_code,drv_drv2,drv_age1,drv_age2,drv_sex1,drv_sex2,drv_age_lic1,drv_age_lic2,vh_age,vh_cyl,vh_din,vh_fuel,vh_make,vh_model,vh_sale_begin,vh_sale_end,vh_speed,vh_type,vh_value,vh_weight,claim_amount_winsorized
A00088961-V01,A00088961,V01,0,CL01,1,-472.16,0.72,4.0,3.0,3.0,Biannual,No,WorkPrivate,68262,No,24,,M,,6.0,0.0,9.0,1896.0,131.0,Diesel,AUDI,A3,11.0,8.0,205.0,Tourism,29070.0,1200.0,-472.16
A00080673-V01,A00080673,V01,0,CL01,1,267.71,0.5,4.0,14.0,2.0,Quarterly,No,WorkPrivate,79191,Yes,49,43,M,F,31.0,14.0,4.0,1968.0,140.0,Diesel,JEEP,PATRIOT,4.0,1.0,189.0,Tourism,26020.0,1645.0,267.71
A00007945-V01,A00007945,V01,0,CL01,1,381.19,0.5,4.0,3.0,3.0,Biannual,No,Retired,21501,No,75,,F,,30.0,0.0,4.0,1360.0,74.0,Gasoline,CITROEN,C3,9.0,9.0,162.0,Tourism,12950.0,1095.0,381.19
A00071343-V01,A00071343,V01,0,CL01,1,492.06,0.5,4.0,1.0,1.0,Yearly,No,Retired,33063,No,81,,M,,61.0,0.0,8.0,1461.0,82.0,Diesel,RENAULT,CLIO,10.0,8.0,175.0,Tourism,13950.0,960.0,492.06
A00038473-V01,A00038473,V01,0,CL01,1,370.72,0.5,4.0,3.0,3.0,Biannual,No,Retired,62548,Yes,75,75,M,F,48.0,44.0,8.0,1997.0,90.0,Diesel,CITROEN,XSARA,12.0,6.0,175.0,Tourism,20750.0,1320.0,370.72
A00077028-V01,A00077028,V01,0,CL01,1,665.13,0.6,4.0,4.0,2.0,Yearly,No,WorkPrivate,90010,No,28,,M,,10.0,0.0,5.0,1560.0,90.0,Diesel,PEUGEOT,307,6.0,6.0,179.0,Tourism,17500.0,1193.0,665.13
A00039579-V01,A00039579,V01,0,CL01,1,3059.23,0.5,4.0,28.0,1.0,Biannual,No,Retired,59599,No,61,,F,,41.0,0.0,1.0,1461.0,64.0,Diesel,RENAULT,TWINGO,4.0,1.0,164.0,Tourism,14250.0,980.0,3059.23
A00055158-V01,A00055158,V01,0,CL01,1,106.14,0.5,4.0,17.0,2.0,Biannual,No,WorkPrivate,73017,No,46,,M,,26.0,0.0,8.0,1124.0,60.0,Gasoline,CITROEN,SAXO,11.0,8.0,164.0,Tourism,9300.0,805.0,106.14
A00014405-V01,A00014405,V01,0,CL01,1,431.08,0.5,4.0,16.0,3.0,Monthly,No,WorkPrivate,14328,No,48,,F,,27.0,0.0,9.0,1198.0,64.0,Gasoline,VOLKSWAGEN,POLO,10.0,7.0,162.0,Tourism,12510.0,1173.0,431.08
A00020375-V01,A00020375,V01,0,CL01,1,1265.9,0.52,4.0,1.0,1.0,Yearly,No,Professional,95252,No,40,,M,,15.0,0.0,5.0,2995.0,249.0,Gasoline,LEXUS,GS 300,6.0,3.0,240.0,Tourism,54500.0,1665.0,1265.9
A00073327-V02,A00073327,V02,0,CL01,1,609.7,0.5,4.0,26.0,4.0,Monthly,No,WorkPrivate,13104,Yes,55,35,F,M,37.0,17.0,5.0,1997.0,90.0,Diesel,CITROEN,BERLINGO,9.0,6.0,160.0,Tourism,16750.0,1311.0,609.7
A00023024-V01,A00023024,V01,0,CL01,1,-369.02,0.68,4.0,11.0,1.0,Monthly,Yes,WorkPrivate,94018,No,41,,M,,23.0,0.0,10.0,1997.0,136.0,Gasoline,PEUGEOT,206,11.0,6.0,210.0,Tourism,20000.0,1227.0,-369.02
A00038282-V01,A00038282,V01,0,CL01,1,287.45,0.5,3.0,25.0,6.0,Biannual,No,WorkPrivate,37003,No,66,,F,,47.0,0.0,11.0,1870.0,64.0,Diesel,RENAULT,MEGANE,12.0,11.0,158.0,Tourism,16450.0,1110.0,287.45
A00010675-V01,A00010675,V01,0,CL01,1,2453.28,0.5,4.0,14.0,1.0,Monthly,No,WorkPrivate,81242,No,41,,F,,19.0,0.0,1.0,1248.0,96.0,Diesel,OPEL,CORSA,1.0,1.0,177.0,Tourism,17890.0,1154.0,2453.28
A00075864-V01,A00075864,V01,0,CL02,1,2522.65,0.5,4.0,14.0,7.0,Yearly,No,Retired,80160,Yes,69,67,M,F,51.0,48.0,12.0,1149.0,59.0,Gasoline,RENAULT,CLIO,13.0,11.0,160.0,Tourism,10962.0,890.0,2522.65
A00091372-V01,A00091372,V01,0,CL01,1,1325.7,0.5,4.0,1.0,1.0,Monthly,No,WorkPrivate,93059,Yes,49,47,M,F,29.0,28.0,7.0,1598.0,113.0,Gasoline,RENAULT,MEGANE,9.0,6.0,192.0,Tourism,17350.0,1175.0,1325.7
A00046310-V01,A00046310,V01,0,CL01,1,123.14,0.5,4.0,6.0,1.0,Quarterly,No,Retired,29019,No,78,,M,,58.0,0.0,1.0,1560.0,112.0,Diesel,CITROEN,C3,2.0,1.0,189.0,Tourism,21300.0,1090.0,123.14
A00012568-V01,A00012568,V01,0,CL01,1,101.59,0.5,4.0,10.0,1.0,Yearly,No,WorkPrivate,67180,No,39,,F,,18.0,0.0,3.0,1686.0,125.0,Diesel,OPEL,ZAFIRA,4.0,1.0,189.0,Tourism,26350.0,1525.0,101.59
A00012993-V01,A00012993,V01,0,CL01,1,4518.38,0.5,4.0,29.0,4.0,Biannual,No,Retired,30047,No,75,,F,,45.0,0.0,5.0,1229.0,81.0,Gasoline,OPEL,CORSA,5.0,4.0,168.0,Tourism,13900.0,1070.0,4181.04
A00022693-V01,A00022693,V01,0,CL01,1,106.14,0.82,4.0,21.0,2.0,Yearly,No,WorkPrivate,62567,No,44,,M,,24.0,0.0,2.0,1461.0,68.0,Diesel,DACIA,LOGAN,3.0,1.0,150.0,Tourism,13450.0,1245.0,106.14
A00035579-V01,A00035579,V01,0,CL01,1,6708.07,0.5,4.0,16.0,2.0,Biannual,No,WorkPrivate,78158,Yes,53,53,M,F,35.0,26.0,6.0,1360.0,90.0,Gasoline,PEUGEOT,206,8.0,6.0,185.0,Tourism,14500.0,1025.0,4181.04
A00010124-V01,A00010124,V01,0,CL02,1,106.27,0.63,4.0,3.0,3.0,Monthly,No,WorkPrivate,85003,No,46,,M,,28.0,0.0,12.0,1360.0,75.0,Gasoline,PEUGEOT,206,13.0,8.0,170.0,Tourism,11950.0,950.0,106.27
A00039229-V01,A00039229,V01,0,CL01,1,82.32,0.5,4.0,11.0,7.0,Yearly,No,WorkPrivate,62318,No,43,,M,,25.0,0.0,9.0,2476.0,101.0,Diesel,HYUNDAI,GALLOPER,12.0,10.0,140.0,Tourism,22853.0,2095.0,82.32
A00030842-V01,A00030842,V01,0,CL01,1,2447.8,0.68,4.0,3.0,2.0,Biannual,No,WorkPrivate,75109,No,67,,M,,32.0,0.0,2.0,1461.0,68.0,Diesel,RENAULT,KANGOO,3.0,2.0,146.0,Tourism,12999.0,1320.0,2447.8
A00013759-V01,A00013759,V01,0,CL01,1,782.53,0.5,4.0,2.0,2.0,Monthly,No,Retired,57660,No,56,,M,,34.0,0.0,6.0,1870.0,120.0,Diesel,RENAULT,MEGANE,9.0,6.0,196.0,Tourism,22800.0,1270.0,782.53
A00017035-V01,A00017035,V01,0,CL01,1,460.76,0.58,4.0,1.0,1.0,Monthly,No,Retired,06088,No,69,,M,,51.0,0.0,1.0,1398.0,68.0,Diesel,PEUGEOT,207,4.0,1.0,166.0,Tourism,17100.0,1176.0,460.76
A00046703-V01,A00046703,V01,0,CL01,1,107.39,0.52,4.0,5.0,1.0,Biannual,No,WorkPrivate,57259,No,49,,M,,31.0,0.0,10.0,1761.0,112.0,Gasoline,PEUGEOT,306,12.0,11.0,192.0,Tourism,16053.0,1200.0,107.39
A00072693-V01,A00072693,V01,0,CL01,1,515.97,0.5,4.0,14.0,5.0,Monthly,No,Professional,49194,No,56,,F,,36.0,0.0,5.0,1560.0,93.0,Diesel,CITROEN,BERLINGO,6.0,2.0,163.0,Tourism,21150.0,1240.0,515.97
A00076784-V01,A00076784,V01,0,CL01,1,783.73,0.5,4.0,15.0,2.0,Yearly,No,WorkPrivate,29077,No,59,,M,,41.0,0.0,3.0,1560.0,109.0,Diesel,CITROEN,C4 PICASSO,4.0,3.0,180.0,Tourism,27000.0,1499.0,783.73
A00074258-V01,A00074258,V01,0,CL01,1,351.21,0.64,3.0,7.0,6.0,Yearly,No,WorkPrivate,34172,Yes,35,33,M,F,16.0,7.0,14.0,1598.0,90.0,Gasoline,RENAULT,SCENIC,15.0,12.0,170.0,Tourism,19727.0,1075.0,351.21
A00053235-V02,A00053235,V02,0,CL01,1,88.69,0.5,4.0,8.0,3.0,Monthly,No,WorkPrivate,85288,No,40,,M,,20.0,0.0,8.0,1998.0,101.0,Diesel,OPEL,ZAFIRA,9.0,6.0,175.0,Tourism,21100.0,1300.0,88.69
A00009204-V01,A00009204,V01,0,CL01,1,221.81,0.5,4.0,2.0,2.0,Yearly,No,Retired,01053,Yes,71,65,M,F,49.0,46.0,2.0,1461.0,86.0,Diesel,DACIA,LOGAN,3.0,1.0,161.0,Tourism,14550.0,1205.0,221.81
A00051654-V01,A00051654,V01,0,CL02,1,225.33,0.68,4.0,2.0,2.0,Quarterly,No,Professional,92020,No,32,,M,,13.0,0.0,6.0,1870.0,101.0,Diesel,RENAULT,TRAFIC,10.0,5.0,155.0,Commercial,23980.0,1170.0,225.33
A00086325-V01,A00086325,V01,0,CL01,1,155.3,0.5,4.0,9.0,1.0,Monthly,No,WorkPrivate,45235,Yes,50,18,M,M,30.0,0.0,9.0,1997.0,90.0,Diesel,CITROEN,XSARA,12.0,6.0,175.0,Tourism,20750.0,1320.0,155.3
A00048207-V01,A00048207,V01,0,CL01,1,1347.52,0.68,2.0,2.0,2.0,Quarterly,No,WorkPrivate,75110,No,42,,M,,9.0,0.0,12.0,1870.0,98.0,Diesel,RENAULT,MEGANE,12.0,11.0,185.0,Tourism,17974.0,1130.0,1347.52
A00032552-V01,A00032552,V01,0,CL01,1,4884.77,0.5,4.0,3.0,1.0,Biannual,No,WorkPrivate,67218,Yes,47,22,F,M,27.0,3.0,1.0,998.0,68.0,Gasoline,CITROEN,C1,6.0,2.0,157.0,Tourism,8700.0,845.0,4181.04
A00033511-V01,A00033511,V01,0,CL02,1,83.06,1.06,4.0,5.0,2.0,Yearly,No,WorkPrivate,33059,Yes,28,31,F,M,9.0,11.0,3.0,1461.0,68.0,Diesel,RENAULT,MODUS,3.0,2.0,158.0,Tourism,16600.0,1210.0,83.06
A00034628-V01,A00034628,V01,0,CL01,1,531.94,0.5,3.0,29.0,3.0,Monthly,No,WorkPrivate,77182,Yes,57,52,M,F,35.0,18.0,9.0,1997.0,90.0,Diesel,CITROEN,XSARA,12.0,6.0,175.0,Tourism,20750.0,1320.0,531.94
A00012833-V01,A00012833,V01,0,CL01,1,249.17,0.5,4.0,19.0,2.0,Quarterly,No,WorkPrivate,59457,Yes,41,39,F,M,22.0,20.0,3.0,1560.0,90.0,Diesel,PEUGEOT,207,4.0,2.0,182.0,Tourism,17650.0,1264.0,249.17
A00007952-V01,A00007952,V01,0,CL03,1,451.08,0.5,4.0,4.0,1.0,Yearly,No,Retired,57672,Yes,63,62,M,F,39.0,35.0,1.0,1587.0,109.0,Gasoline,PEUGEOT,308,2.0,2.0,189.0,Tourism,21900.0,1307.0,451.08
A00044782-V02,A00044782,V02,0,CL01,1,106.14,0.5,4.0,16.0,3.0,Yearly,No,WorkPrivate,86263,No,55,,F,,34.0,0.0,4.0,1461.0,86.0,Diesel,RENAULT,CLIO,6.0,4.0,174.0,Tourism,17450.0,1175.0,106.14
A00059331-V01,A00059331,V01,0,CL01,1,832.14,0.5,4.0,25.0,1.0,Yearly,No,Retired,86066,No,62,,F,,44.0,0.0,5.0,1299.0,70.0,Gasoline,FORD,FIESTA,8.0,7.0,161.0,Tourism,12500.0,1030.0,832.14
A00015527-V01,A00015527,V01,0,CL01,1,130.11,0.57,4.0,1.0,1.0,Monthly,No,WorkPrivate,67061,Yes,43,42,M,F,22.0,24.0,9.0,1997.0,90.0,Diesel,PEUGEOT,307,10.0,7.0,179.0,Tourism,18100.0,1243.0,130.11
A00024229-V01,A00024229,V01,0,CL01,1,0.0,0.5,4.0,27.0,4.0,Biannual,No,Retired,49015,No,74,,M,,56.0,0.0,10.0,1587.0,109.0,Gasoline,PEUGEOT,307,10.0,7.0,190.0,Tourism,18350.0,1193.0,0.0
A00030635-V01,A00030635,V01,0,CL02,1,1236.0,0.5,3.0,5.0,2.0,Yearly,No,WorkPrivate,82121,No,53,,M,,34.0,0.0,10.0,1997.0,136.0,Gasoline,PEUGEOT,206,11.0,6.0,210.0,Tourism,20000.0,1227.0,1236.0
A00082963-V01,A00082963,V01,0,CL01,1,2870.52,0.51,4.0,3.0,3.0,Monthly,No,WorkPrivate,62291,No,33,,F,,15.0,0.0,9.0,1199.0,75.0,Gasoline,OPEL,CORSA,11.0,8.0,170.0,Tourism,13250.0,960.0,2870.52
A00074916-V01,A00074916,V01,0,CL01,1,1576.24,0.5,4.0,25.0,1.0,Biannual,No,Retired,26362,No,68,,M,,46.0,0.0,2.0,1461.0,68.0,Diesel,RENAULT,CLIO,5.0,1.0,162.0,Tourism,16750.0,1165.0,1576.24
A00024290-V01,A00024290,V01,0,CL01,1,1236.0,0.5,4.0,13.0,3.0,Monthly,No,Retired,57751,No,74,,M,,50.0,0.0,11.0,1870.0,108.0,Diesel,RENAULT,LAGUNA,12.0,11.0,190.0,Tourism,21953.0,1310.0,1236.0
A00039198-V01,A00039198,V01,0,CL01,1,1715.02,0.5,4.0,1.0,1.0,Biannual,No,Professional,07010,No,50,,F,,27.0,0.0,1.0,1390.0,75.0,Gasoline,DACIA,SANDERO,1.0,1.0,161.0,Tourism,9890.0,1065.0,1715.02
A00074792-V01,A00074792,V01,0,CL01,1,433.83,0.5,4.0,4.0,3.0,Monthly,No,Professional,40304,No,42,,F,,24.0,0.0,4.0,1995.0,143.0,Diesel,BMW,118,4.0,1.0,210.0,Tourism,27400.0,1320.0,433.83
A00041427-V02,A00041427,V02,0,CL01,1,441.95,0.5,4.0,11.0,4.0,Monthly,No,WorkPrivate,62525,Yes,53,28,M,F,34.0,9.0,4.0,1461.0,68.0,Diesel,RENAULT,CLIO,6.0,5.0,163.0,Tourism,13050.0,1155.0,441.95
A00091159-V01,A00091159,V01,0,CL01,1,83.06,0.5,4.0,3.0,2.0,Monthly,No,Retired,33213,No,68,,F,,47.0,0.0,4.0,1124.0,60.0,Gasoline,CITROEN,C3,9.0,9.0,156.0,Tourism,11050.0,1053.0,83.06
A00009322-V01,A00009322,V01,0,CL01,1,1236.0,1.56,2.0,5.0,5.0,Quarterly,No,WorkPrivate,06029,No,53,,M,,31.0,0.0,13.0,1984.0,116.0,Gasoline,VOLKSWAGEN,SHARAN,13.0,11.0,177.0,Tourism,23615.0,1715.0,1236.0
A00072249-V01,A00072249,V01,0,CL02,1,80.73,0.61,4.0,6.0,1.0,Biannual,No,WorkPrivate,21273,No,59,,M,,41.0,0.0,6.0,3996.0,260.0,Diesel,MERCEDES BENZ,E400,8.0,6.0,250.0,Tourism,66150.0,1720.0,80.73
A00019087-V01,A00019087,V01,0,CL01,1,1236.0,0.57,4.0,1.0,1.0,Yearly,No,WorkPrivate,45234,Yes,32,29,F,M,14.0,10.0,6.0,1587.0,109.0,Gasoline,PEUGEOT,307,10.0,7.0,190.0,Tourism,18350.0,1193.0,1236.0
A00056147-V01,A00056147,V01,0,CL01,1,0.0,0.5,4.0,5.0,3.0,Yearly,No,WorkPrivate,31035,Yes,50,50,M,F,31.0,31.0,8.0,1840.0,101.0,Gasoline,MAZDA,PREMACY,12.0,6.0,175.0,Tourism,17700.0,1287.0,0.0
A00060109-V01,A00060109,V01,0,CL01,1,122.22,0.5,4.0,1.0,1.0,Yearly,No,WorkPrivate,62645,No,53,,F,,34.0,0.0,1.0,1461.0,68.0,Diesel,DACIA,SANDERO,2.0,1.0,150.0,Tourism,12200.0,1141.0,122.22
A00077166-V01,A00077166,V01,0,CL02,1,875.09,0.5,4.0,26.0,1.0,Yearly,Yes,Retired,13004,No,72,,F,,51.0,0.0,12.0,1905.0,70.0,Diesel,PEUGEOT,306,13.0,12.0,160.0,Tourism,14376.0,1080.0,875.09
A00019044-V01,A00019044,V01,0,CL01,1,2024.38,0.5,4.0,10.0,5.0,Biannual,No,WorkPrivate,64335,No,48,,F,,29.0,0.0,8.0,1997.0,90.0,Diesel,PEUGEOT,206,12.0,6.0,180.0,Tourism,16200.0,1010.0,2024.38
A00043456-V01,A00043456,V01,0,CL01,1,0.0,0.5,4.0,1.0,1.0,Yearly,No,Professional,77449,No,56,,M,,29.0,0.0,3.0,2698.0,191.0,Diesel,AUDI,A5,4.0,1.0,232.0,Tourism,49990.0,1575.0,0.0
A00032103-V01,A00032103,V01,0,CL01,1,282.85,0.5,4.0,16.0,4.0,Biannual,No,WorkPrivate,83115,Yes,47,45,M,F,28.0,25.0,4.0,2987.0,225.0,Diesel,MERCEDES BENZ,ML320,6.0,2.0,210.0,Tourism,56350.0,2110.0,282.85
A00056181-V01,A00056181,V01,0,CL01,1,804.02,0.5,4.0,1.0,1.0,Biannual,No,WorkPrivate,76305,No,58,,M,,39.0,0.0,8.0,2179.0,101.0,Diesel,CITROEN,JUMPER,9.0,7.0,140.0,Commercial,25056.0,1451.4,804.02
A00081363-V02,A00081363,V02,0,CL03,1,90.9,0.5,4.0,15.0,6.0,Yearly,No,Retired,75116,Yes,80,79,M,F,35.0,52.0,7.0,1149.0,75.0,Gasoline,RENAULT,TWINGO,11.0,5.0,170.0,Tourism,11300.0,845.0,90.9
A00058292-V01,A00058292,V01,0,CL01,1,1236.0,0.5,4.0,29.0,3.0,Yearly,No,Retired,53147,No,76,,M,,52.0,0.0,9.0,1995.0,116.0,Diesel,TOYOTA,RAV4,10.0,10.0,170.0,Tourism,25141.0,1425.0,1236.0
A00067089-V01,A00067089,V01,0,CL02,1,785.65,0.58,4.0,6.0,1.0,Monthly,No,WorkPrivate,59383,No,46,,M,,25.0,0.0,4.0,1991.0,140.0,Diesel,MERCEDES BENZ,B200,4.0,1.0,195.0,Tourism,34200.0,1395.0,785.65
A00071304-V01,A00071304,V01,0,CL01,1,1236.0,0.5,4.0,3.0,2.0,Monthly,No,WorkPrivate,62139,No,45,,M,,23.0,0.0,5.0,2231.0,177.0,Diesel,TOYOTA,RAV4,5.0,1.0,200.0,Tourism,34200.0,1595.0,1236.0
A00013872-V01,A00013872,V01,0,CL01,1,285.5,0.5,4.0,4.0,1.0,Yearly,No,WorkPrivate,77014,Yes,58,60,F,M,28.0,41.0,1.0,998.0,68.0,Gasoline,PEUGEOT,107,6.0,1.0,157.0,Tourism,9450.0,790.0,285.5
A00077161-V02,A00077161,V02,0,CL01,1,4181.04,0.5,4.0,9.0,1.0,Yearly,No,Retired,85222,No,65,,M,,46.0,0.0,9.0,2953.0,158.0,Diesel,NISSAN,PATROL,11.0,7.0,160.0,Tourism,40075.0,2425.0,4181.04
A00069512-V01,A00069512,V01,0,CL01,1,75.88,0.51,4.0,15.0,1.0,Monthly,No,WorkPrivate,02340,No,41,,M,,19.0,0.0,7.0,1749.0,116.0,Gasoline,CITROEN,C5,8.0,8.0,196.0,Tourism,20550.0,1320.0,75.88
A00089169-V01,A00089169,V01,0,CL01,1,1870.04,0.5,4.0,28.0,1.0,Monthly,No,WorkPrivate,31458,Yes,53,52,M,F,33.0,30.0,3.0,1995.0,131.0,Diesel,RENAULT,LAGUNA,4.0,2.0,196.0,Tourism,29150.0,1501.0,1870.04
A00007242-V01,A00007242,V01,0,CL01,1,1126.93,0.5,4.0,1.0,1.0,Yearly,No,Retired,54498,Yes,62,61,F,M,43.0,43.0,8.0,2401.0,131.0,Diesel,VOLVO,S60,10.0,9.0,200.0,Tourism,25700.0,1605.0,1126.93
A00085533-V01,A00085533,V01,0,CL01,1,568.06,0.5,3.0,18.0,1.0,Biannual,No,WorkPrivate,43268,No,51,,M,,32.0,0.0,7.0,1298.0,81.0,Gasoline,SUZUKI,JIMNY,13.0,7.0,140.0,Tourism,13800.0,1115.0,568.06
A00010869-V01,A00010869,V01,0,CL01,1,106.14,0.5,4.0,5.0,1.0,Yearly,No,WorkPrivate,33318,No,51,,F,,30.0,0.0,1.0,1995.0,116.0,Diesel,BMW,116,2.0,1.0,200.0,Tourism,27550.0,1305.0,106.14
A00034734-V01,A00034734,V01,0,CL01,1,-758.2,0.5,4.0,12.0,3.0,Monthly,No,WorkPrivate,39454,No,56,,F,,36.0,0.0,12.0,1868.0,70.0,Diesel,PEUGEOT,306,12.0,11.0,162.0,Tourism,14231.0,1325.0,-758.2
A00030732-V01,A00030732,V01,0,CL01,1,103.59,0.62,4.0,19.0,4.0,Monthly,No,Retired,46074,No,63,,F,,33.0,0.0,4.0,1598.0,120.0,Gasoline,PEUGEOT,207,5.0,4.0,195.0,Tourism,17450.0,1246.0,103.59
A00085650-V01,A00085650,V01,0,CL01,1,212.37,0.5,3.0,7.0,5.0,Yearly,No,WorkPrivate,58193,No,55,,F,,26.0,0.0,22.0,1580.0,93.0,Gasoline,PEUGEOT,405,24.0,19.0,177.0,Tourism,13515.0,1020.0,212.37
A00022107-V01,A00022107,V01,0,CL01,1,135.22,0.5,4.0,8.0,2.0,Monthly,No,WorkPrivate,91228,No,54,,F,,26.0,0.0,2.0,1149.0,59.0,Gasoline,RENAULT,TWINGO,4.0,2.0,150.0,Tourism,11800.0,925.0,135.22
A00053662-V01,A00053662,V01,0,CL01,1,304.31,0.5,4.0,1.0,1.0,Monthly,No,WorkPrivate,83062,Yes,47,50,F,M,22.0,28.0,2.0,1461.0,86.0,Diesel,RENAULT,CLIO,5.0,1.0,174.0,Tourism,17950.0,1175.0,304.31
A00025989-V01,A00025989,V01,0,CL01,1,130.11,0.5,4.0,25.0,3.0,Monthly,No,WorkPrivate,26175,No,65,,M,,37.0,0.0,3.0,1461.0,106.0,Diesel,RENAULT,KANGOO,4.0,1.0,170.0,Tourism,20600.0,1430.0,130.11
A00051519-V01,A00051519,V01,0,CL01,1,794.71,0.5,3.0,10.0,1.0,Monthly,No,WorkPrivate,14020,No,38,,M,,15.0,0.0,11.0,1988.0,131.0,Gasoline,FORD,COUGAR,12.0,10.0,209.0,Tourism,22975.0,1316.0,794.71
A00052429-V02,A00052429,V02,0,CL01,1,700.95,0.5,4.0,1.0,1.0,Monthly,No,WorkPrivate,08491,Yes,51,51,F,M,32.0,32.0,8.0,1461.0,82.0,Diesel,RENAULT,MEGANE,9.0,7.0,170.0,Tourism,17050.0,1195.0,700.95
A00014429-V01,A00014429,V01,0,CL01,1,1010.41,0.5,4.0,13.0,1.0,Biannual,No,Retired,75119,No,73,,M,,52.0,0.0,5.0,1995.0,150.0,Diesel,RENAULT,LAGUNA,6.0,5.0,215.0,Tourism,30300.0,1420.0,1010.41
A00029476-V01,A00029476,V01,0,CL01,1,336.53,0.5,4.0,1.0,1.0,Biannual,No,WorkPrivate,01339,No,52,,F,,27.0,0.0,7.0,1461.0,66.0,Diesel,RENAULT,CLIO,10.0,7.0,163.0,Commercial,12678.0,950.0,336.53
A00073628-V03,A00073628,V03,0,CL01,1,293.71,1.06,4.0,3.0,1.0,Monthly,No,WorkPrivate,85152,No,21,,F,,3.0,0.0,8.0,1997.0,90.0,Diesel,PEUGEOT,206,9.0,6.0,180.0,Tourism,17050.0,1010.0,293.71
A00047008-V01,A00047008,V01,0,CL01,1,320.28,0.5,3.0,2.0,2.0,Yearly,No,WorkPrivate,56092,Yes,60,55,M,F,41.0,35.0,12.0,1870.0,64.0,Diesel,RENAULT,KANGOO,14.0,10.0,145.0,Commercial,13073.0,1065.0,320.28
A00078536-V01,A00078536,V01,0,CL01,1,1236.0,0.5,3.0,5.0,5.0,Biannual,No,WorkPrivate,75105,No,64,,M,,34.0,0.0,25.0,2165.0,127.0,Gasoline,RENAULT,R25,27.0,21.0,195.0,Tourism,20398.0,1200.0,1236.0
A00082247-V02,A00082247,V02,0,CL01,1,1236.0,0.5,3.0,4.0,1.0,Yearly,No,WorkPrivate,30028,No,48,,M,,29.0,0.0,4.0,1560.0,93.0,Diesel,CITROEN,BERLINGO,5.0,3.0,160.0,Commercial,18538.0,1240.0,1236.0
A00073774-V01,A00073774,V01,0,CL01,1,0.0,0.54,3.0,1.0,1.0,Monthly,No,WorkPrivate,67495,No,37,,M,,19.0,0.0,18.0,2960.0,170.0,Gasoline,MERCEDES BENZ,300 G,21.0,18.0,165.0,Commercial,44406.0,2075.0,0.0
A00065209-V01,A00065209,V01,0,CL01,1,4424.53,0.6,4.0,2.0,2.0,Monthly,No,Professional,54067,Yes,35,37,M,F,11.0,14.0,6.0,1910.0,105.0,Diesel,FIAT,DOBLO,7.0,6.0,170.0,Commercial,15500.0,1310.0,4181.04
A00004307-V01,A00004307,V01,0,CL01,1,110.98,0.5,4.0,25.0,4.0,Yearly,No,Professional,75115,No,55,,F,,34.0,0.0,4.0,1598.0,111.0,Gasoline,NISSAN,NOTE,5.0,3.0,183.0,Tourism,17000.0,1107.0,110.98
A00050456-V01,A00050456,V01,0,CL01,1,2593.32,0.5,4.0,11.0,3.0,Yearly,No,WorkPrivate,13206,No,36,,F,,16.0,0.0,3.0,1560.0,90.0,Diesel,PEUGEOT,207,5.0,2.0,182.0,Tourism,18750.0,1205.0,2593.32
A00024645-V01,A00024645,V01,0,CL01,1,928.39,0.5,4.0,17.0,3.0,Yearly,No,Retired,78158,No,85,,M,,65.0,0.0,3.0,998.0,68.0,Gasoline,PEUGEOT,107,6.0,1.0,157.0,Tourism,9450.0,790.0,928.39
A00076163-V01,A00076163,V01,0,CL01,1,305.25,0.5,4.0,27.0,2.0,Monthly,No,WorkPrivate,52182,No,53,,M,,35.0,0.0,10.0,1905.0,70.0,Diesel,PEUGEOT,306,13.0,12.0,160.0,Tourism,14376.0,1080.0,305.25
A00009037-V01,A00009037,V01,0,CL02,1,411.81,1.0,4.0,12.0,1.0,Biannual,No,WorkPrivate,74089,No,30,,M,,12.0,0.0,4.0,1686.0,125.0,Diesel,OPEL,ASTRA,4.0,2.0,197.0,Tourism,24370.0,1290.0,411.81
A00000464-V01,A00000464,V01,0,CL02,1,-449.59,0.5,2.0,6.0,2.0,Monthly,No,WorkPrivate,61342,Yes,43,43,M,F,16.0,21.0,11.0,1870.0,108.0,Diesel,RENAULT,LAGUNA,12.0,11.0,190.0,Tourism,23935.0,1310.0,-449.59
A00082533-V01,A00082533,V01,0,CL01,1,-250.95,0.5,4.0,2.0,2.0,Yearly,No,WorkPrivate,64399,No,32,,M,,14.0,0.0,3.0,1870.0,131.0,Diesel,RENAULT,MEGANE,6.0,5.0,200.0,Tourism,23750.0,1250.0,-250.95
A00083083-V01,A00083083,V01,0,CL01,1,101.59,0.5,4.0,26.0,1.0,Monthly,No,WorkPrivate,59350,Yes,50,39,M,F,29.0,19.0,10.0,1598.0,108.0,Gasoline,RENAULT,MEGANE,12.0,11.0,195.0,Tourism,15992.0,1085.0,101.59
A00018152-V01,A00018152,V01,0,CL01,1,654.25,0.5,4.0,24.0,1.0,Biannual,No,WorkPrivate,53018,Yes,59,62,F,M,38.0,36.0,5.0,2401.0,185.0,Diesel,VOLVO,XC70,6.0,5.0,210.0,Tourism,45350.0,1701.0,654.25
A00051952-V01,A00051952,V01,0,CL01,1,1236.0,0.5,2.0,27.0,5.0,Yearly,No,Retired,69116,No,84,,F,,64.0,0.0,19.0,1360.0,75.0,Gasoline,PEUGEOT,205,20.0,18.0,172.0,Tourism,10413.0,860.0,1236.0
